[2.05, -123.67, -26.62, 0.0, 2.05, -123.67, -26.62, 0.0, 2.05, -123.67, -26.62, 0.0, 2.05, -123.67, -26.62, 0.0]
[4.98, -124.63, -26.78, -0.99, 4.72, -124.97, -26.69, 1.95, 2.42, -124.99, -26.3, 1.06, 3.14, -124.98, -26.45, -2.02]
[4.96, -123.43, -26.96, -1.91, 4.98, -124.52, -26.8, 3.84, 1.02, -124.98, -25.93, 2.2, 2.48, -124.99, -26.31, -4.12]
[4.97, -122.2, -27.07, -2.77, 4.99, -123.84, -26.91, 5.65, -0.23, -125.0, -25.49, 3.42, 1.86, -124.98, -26.17, -6.28]
[0.57, -117.77, -27.2, -3.58, 4.99, -123.1, -27.0, 7.38, -1.42, -124.99, -24.96, 4.74, 1.35, -124.99, -26.02, -8.5]
[-4.25, -112.86, -27.11, -4.35, 4.99, -122.31, -27.06, 9.05, -2.49, -125.0, -24.36, 6.16, 0.89, -125.0, -25.88, -10.79]
[-8.93, -107.87, -26.8, -5.06, 2.6, -119.77, -27.17, 10.66, -3.49, -124.99, -23.69, 7.7, 0.47, -124.98, -25.76, -13.13]
[-13.53, -102.76, -26.29, -5.74, -0.75, -116.45, -27.2, 12.19, -4.36, -125.0, -22.95, 9.37, 0.16, -124.99, -25.64, -15.52]
[-18.07, -97.51, -25.58, -6.37, -4.12, -113.0, -27.12, 13.66, -5.16, -124.99, -22.16, 11.17, -0.09, -125.0, -25.54, -17.95]
[-22.6, -92.08, -24.69, -6.97, -7.5, -109.42, -26.92, 15.07, -5.88, -124.99, -21.32, 13.14, -0.3, -124.99, -25.46, -20.41]
[-27.18, -86.42, -23.6, -7.54, -10.9, -105.71, -26.61, 16.41, -6.49, -124.99, -20.43, 15.28, -0.43, -125.0, -25.41, -22.9]
[-31.84, -80.48, -22.32, -8.08, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-35.92, -76.61, -22.53, -6.83, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-40.16, -72.39, -22.55, -5.61, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-44.59, -67.78, -22.37, -4.44, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-49.25, -62.7, -21.95, -3.31, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-54.22, -57.04, -21.26, -2.22, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-59.56, -50.69, -20.26, -1.16, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-65.55, -43.24, -18.8, -0.14, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-72.61, -34.06, -16.68, 0.84, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-82.03, -21.15, -13.2, 1.8, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-95.16, -1.62, -7.41, 2.71, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-95.11, -0.59, -7.93, 3.6, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-93.57, -1.7, -9.14, 4.46, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-92.92, -1.37, -9.81, 5.29, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-91.77, -1.66, -10.66, 6.09, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-91.01, -1.28, -11.22, 6.86, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-89.49, -1.93, -12.09, 7.61, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-89.25, -0.54, -12.21, 8.33, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-87.71, -1.0, -12.91, 9.03, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-86.25, -1.22, -13.47, 9.71, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-84.75, -1.39, -13.96, 10.37, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
[-83.19, -1.55, -14.39, 11.0, -14.33, -101.85, -26.18, 17.7, -7.04, -124.98, -19.52, 17.61, -0.52, -124.99, -25.38, -25.41]
